activity	segment	subject	average_mean	average_std
LAYING	train	6154	-0.510756161018182	0.00950227827422393
LAYING	train	6155	-0.5114355735	0.00825017529280351
LAYING	train	6156	-0.511577664836364	0.00884980876925165
LAYING	train	6157	-0.511986294018182	0.00748585122309071
LAYING	train	6158	-0.512252330836364	0.00685240602936522
LAYING	train	6159	-0.511122499669697	0.00468614810611401
LAYING	train	6160	-0.511426546581818	0.00462875569450286
LAYING	train	6161	-0.513173712036364	0.00360104401479361
LAYING	train	6162	-0.51335009713603	0.00395141447823596
LAYING	train	6163	-0.513304636558788	0.0060160171540433
LAYING	train	6164	-0.512831404418182	0.00628244260630194
LAYING	train	6165	-0.512484246063636	0.00600839416196105
LAYING	train	6166	-0.512176449830303	0.00550637186111698
LAYING	train	6330	-0.566040956060606	0.0758435719262707
LAYING	train	6331	-0.583886473993939	0.0490620965152768
LAYING	train	6332	-0.584934523372727	0.023477428668059
LAYING	train	6333	-0.587132398418182	0.0216189429204913
LAYING	train	6334	-0.599393495969697	0.0106801294312837
LAYING	train	6335	-0.601668887463636	0.0036616088122915
LAYING	train	6336	-0.602821858721212	0.00192805337924046
LAYING	train	6337	-0.602670616963636	0.00316228318091626
LAYING	train	6338	-0.6014067694	0.00600132590948225
LAYING	train	6339	-0.601590470666667	0.0064412626105636
LAYING	train	6340	-0.600800583306061	0.00514412861593528
LAYING	train	6341	-0.586598298069697	0.0313428340283543
LAYING	train	6342	-0.562349366666667	0.0458301360960717
LAYING	train	6343	-0.533111636139394	0.0621240624436945
LAYING	train	6344	-0.532039116939394	0.0577360390768967
LAYING	train	6345	-0.552295697284849	0.0427427883010836
LAYING	train	6346	-0.564174078475758	0.0304758654545723
LAYING	train	6347	-0.576290909963636	0.0256216669784249
LAYING	train	6348	-0.424304148969697	0.0719723882084568
LAYING	train	6349	-0.459528419266667	0.0418251607418296
LAYING	train	6350	-0.478990011481818	0.016623458794016
LAYING	train	6351	-0.490506926778788	0.00998953904098879
LAYING	train	6352	-0.475821429015152	0.0254760405177725
LAYING	train	6353	-0.472773290764545	0.0260761305655869
LAYING	train	6354	-0.488382592151515	0.00798344957877667
LAYING	train	6355	-0.493868991012121	0.00827753181104773
LAYING	train	6356	-0.501360567627273	0.00928467849450073
LAYING	train	6357	-0.504113861909091	0.00513602363231759
LAYING	train	6358	-0.501259046260606	0.00672603421416121
LAYING	train	6359	-0.501899047236364	0.00610792257001604
LAYING	train	6360	-0.503238207883636	0.00501222279555625
LAYING	train	6361	-0.501829913545455	0.00990206649964539
LAYING	train	6362	-0.50170724610303	0.0110258137294325
LAYING	train	6363	-0.503548517875758	0.00817735496916027
LAYING	train	6364	-0.504425139678788	0.00677922845787087
LAYING	train	6365	-0.502801405121212	0.007026638355692
LAYING	train	6366	-0.503949407872727	0.00513356778902011
LAYING	train	6367	-0.506288218121212	0.00463217246855622
LAYING	train	6368	-0.498478354442424	0.011609944212913
LAYING	train	6369	-0.49705387590303	0.0118246935864209
LAYING	train	6370	-0.503187754724242	0.00615900552101662
LAYING	train	6371	-0.495272497275758	0.013911787130163
LAYING	train	6517	-0.551255651484848	0.0783377490963259
LAYING	train	6518	-0.565901619612121	0.0616392432849931
LAYING	train	6519	-0.581945011433333	0.0375914010181781
LAYING	train	6520	-0.592287984969697	0.0219080314981731
LAYING	train	6521	-0.583542943484848	0.0262260577568252
LAYING	train	6522	-0.582789095251515	0.0253133774696493
LAYING	train	6523	-0.594431086882424	0.00642339790304666
LAYING	train	6524	-0.593049711984848	0.00987497913608156
LAYING	train	6525	-0.594655350936364	0.0106026161726755
LAYING	train	6526	-0.599135000954849	0.00450646442648921
LAYING	train	6527	-0.599376389242424	0.00399512871853721
LAYING	train	6528	-0.597732282727273	0.00555550132552906
LAYING	train	6529	-0.597486005112121	0.00564343745340688
LAYING	train	6530	-0.597310451109091	0.00454368688359736
LAYING	train	6531	-0.59679451841503	0.0044279195051923
LAYING	train	6532	-0.598654660448485	0.0048542867438462
LAYING	train	6533	-0.598560046551515	0.00468085549830979
LAYING	train	6534	-0.597825340018182	0.00454235381926579
LAYING	train	6535	-0.586050070030303	0.0251605065015679
LAYING	train	6536	-0.359685288757576	0.12052556576437
LAYING	train	6537	-0.471433835030303	0.0480933512269285
LAYING	train	6538	-0.496988592606061	0.0369787639893889
LAYING	train	6539	-0.50495465249697	0.011427012109877
LAYING	train	6540	-0.506092056867879	0.0112642318841196
LAYING	train	6541	-0.505575203567273	0.0128975582240472
LAYING	train	6542	-0.504702599333333	0.0133266264218074
LAYING	train	6543	-0.506173931557576	0.0109632727850519
LAYING	train	6544	-0.505892640606061	0.0115626665426844
LAYING	train	6545	-0.505706413930303	0.0125407341085513
LAYING	train	6546	-0.507286792590909	0.0121314071592054
LAYING	train	6547	-0.508277101518182	0.011263509227844
LAYING	train	6548	-0.508264747727273	0.0118681448323066
LAYING	train	6549	-0.507663366230303	0.014200878764426
LAYING	train	6550	-0.506243863839394	0.0149674373058818
LAYING	train	6551	-0.506526348633333	0.0148842229405344
LAYING	train	6552	-0.504632827945454	0.0158642363741105
LAYING	train	6553	-0.504219002101818	0.0151671236986475
LAYING	train	6554	-0.430743454472727	0.0845746422830571
LAYING	train	6685	-0.468414576030303	0.0617990320404089
LAYING	train	6686	-0.493620459651515	0.0422242573752285
LAYING	train	6687	-0.506310110281515	0.0189561546431189
LAYING	train	6688	-0.511002799909091	0.00388882070735711
LAYING	train	6689	-0.511899856357576	0.00236616716721985
LAYING	train	6690	-0.511565915563636	0.00304988644072388
LAYING	train	6691	-0.511205282518182	0.00277969212416397
LAYING	train	6692	-0.511729678258788	0.00231733745025248
LAYING	train	6693	-0.512383291627273	0.00274587983840159
LAYING	train	6694	-0.510949893115151	0.00298016740843544
LAYING	train	6695	-0.510570169381818	0.00270833104415889
LAYING	train	6696	-0.512227468463636	0.0025752871073447
LAYING	train	6697	-0.511605558915151	0.00244916596838173
LAYING	train	6698	-0.511552461024242	0.00289445327536292
LAYING	train	6699	-0.511886672108182	0.00269548091768999
LAYING	train	6700	-0.511804365872727	0.0025413590302985
LAYING	train	6701	-0.511851272251515	0.00233905002628803
LAYING	train	6702	-0.511907793245455	0.00264965481695368
LAYING	train	6703	-0.456220596787879	0.0903680560457884
LAYING	train	6704	-0.492384690787879	0.035983927351246
LAYING	train	6705	-0.503843127933333	0.0141730436183416
LAYING	train	6706	-0.508248572545455	0.00435212783114872
LAYING	train	6707	-0.508997495812121	0.00261784148307811
LAYING	train	6708	-0.508389893772727	0.00330586193914061
LAYING	train	6709	-0.508932367	0.00278811565195691
LAYING	train	6710	-0.508295428860606	0.00265011088448847
LAYING	train	6711	-0.506882731236364	0.00464180315832311
LAYING	train	6712	-0.507596335147273	0.00414600291234523
LAYING	train	6713	-0.508562652284848	0.00339478159024052
LAYING	train	6714	-0.508016464733333	0.00299868298403179
LAYING	train	6715	-0.508121711936364	0.00316462069066408
LAYING	train	6716	-0.509170607715152	0.00260409645905352
LAYING	train	6717	-0.508994271624242	0.00259068518037755
LAYING	train	6718	-0.508742157465152	0.00345648286382928
LAYING	train	6719	-0.508122458372727	0.00231496818235964
LAYING	train	6720	-0.50768633170303	0.00288103838750763
LAYING	train	6721	-0.508088860245455	0.00341607448356109
LAYING	train	6722	-0.509152669909091	0.00228842927728564
LAYING	train	6723	-0.509299795	0.00241452457474587
LAYING	train	6724	-0.508142433536364	0.00299183159923693
LAYING	train	6866	-0.450110147272727	0.104340253854899
LAYING	train	6867	-0.490596919212121	0.0422363407840384
LAYING	train	6868	-0.5038891397	0.0203293132932313
LAYING	train	6869	-0.509122230372727	0.00556366786131196
LAYING	train	6870	-0.510756466430303	0.00198398625062935
LAYING	train	6871	-0.509773695663636	0.00215494447240711
LAYING	train	6872	-0.508995144839394	0.00381324635331519
LAYING	train	6873	-0.509646810254546	0.00349139597219895
LAYING	train	6874	-0.510111560057576	0.00248248096608277
LAYING	train	6875	-0.511102623120606	0.00229679961985031
LAYING	train	6876	-0.510557293327273	0.00201141245035432
LAYING	train	6877	-0.509743279845455	0.00260532166200984
LAYING	train	6878	-0.510585206351515	0.00212684246610626
LAYING	train	6879	-0.510685413218788	0.00190692429648093
LAYING	train	6880	-0.510364986054545	0.00237937598290239
LAYING	train	6881	-0.4531496046	0.0921295970406504
LAYING	train	6882	-0.491434700857576	0.0315132661685759
LAYING	train	6883	-0.504724898072727	0.0123429337288057
LAYING	train	6884	-0.510108701151515	0.00304796880882104
LAYING	train	6885	-0.510671091918182	0.00236148650373412
LAYING	train	6886	-0.509917935715152	0.0022319333369081
LAYING	train	6887	-0.509892580024242	0.00261714052657507
LAYING	train	6888	-0.509360769439394	0.00325940841719306
LAYING	train	6889	-0.509511886384848	0.00268103088045409
LAYING	train	6890	-0.509784846027273	0.00197426955508412
LAYING	train	6891	-0.510048284236364	0.00257093713518648
LAYING	train	6892	-0.510277667984849	0.00252511150478481
LAYING	train	6893	-0.510180208769697	0.00170760891649172
LAYING	train	6894	-0.510045014727273	0.00191396423015451
LAYING	train	7029	-0.463162402181818	0.0732220019219784
LAYING	train	7030	-0.484256175209091	0.0229419186033428
LAYING	train	7031	-0.490615662109091	0.0181865853889469
LAYING	train	7032	-0.505398878561818	0.0057054621310833
LAYING	train	7033	-0.508758032821212	0.00603695301500152
LAYING	train	7034	-0.504864189078788	0.00742713503477462
LAYING	train	7035	-0.503084287	0.0130412499110015
LAYING	train	7036	-0.505085818987273	0.00956026999667455
LAYING	train	7037	-0.510569701687879	0.0022827282008909
LAYING	train	7038	-0.51034796729697	0.00243147903046533
LAYING	train	7039	-0.509627550030303	0.00264577310394779
LAYING	train	7040	-0.510580790960606	0.00237975058697398
LAYING	train	7041	-0.510031429133333	0.00267106494076443
LAYING	train	7042	-0.499774647148485	0.0137380822692978
LAYING	train	7043	-0.488369166966667	0.0259051892345694
LAYING	train	7044	-0.48759865320303	0.0295203796988907
LAYING	train	7045	-0.498067468666667	0.0149887724076732
LAYING	train	7046	-0.4302653389	0.0656288625714913
LAYING	train	7047	-0.475225547551515	0.0203636680547934
LAYING	train	7048	-0.495724756384848	0.0118263519074715
LAYING	train	7049	-0.493421792624242	0.0116607930508572
LAYING	train	7050	-0.492898315684848	0.0137595062768632
LAYING	train	7051	-0.497296125790909	0.0114073840908096
LAYING	train	7052	-0.501814109	0.00446232270662197
LAYING	train	7053	-0.500459687727273	0.00665886914760214
LAYING	train	7054	-0.500483837121212	0.00695775393975154
LAYING	train	7055	-0.506145939745455	0.00245092250028658
LAYING	train	7056	-0.506792685948485	0.00228480729676181
LAYING	train	7057	-0.500217512766667	0.00805117450873104
LAYING	train	7058	-0.495414966819697	0.0109036076756755
LAYING	train	7059	-0.494919721378788	0.0127822586803387
LAYING	train	7060	-0.497606361306061	0.0143117396935996
LAYING	train	7061	-0.502148175409091	0.00878814848911482
LAYING	train	7062	-0.506767832781818	0.00223547665257759
LAYING	train	7063	-0.507611351878788	0.00184797287553503
LAYING	train	7064	-0.506505571999697	0.00216572818915018
LAYING	train	7065	-0.505753384730303	0.00223733729535249
LAYING	train	7066	-0.504188044663636	0.00281812067858702
LAYING	train	7231	-0.428458281130303	0.0645541289625958
LAYING	train	7232	-0.463265788615151	0.0488588361227079
LAYING	train	7233	-0.507185300112121	0.00498557205349188
LAYING	train	7234	-0.507711470551515	0.00280094967673692
LAYING	train	7235	-0.508861107374545	0.00308716103505827
LAYING	train	7236	-0.509563078363636	0.00338866751079517
LAYING	train	7237	-0.509665048657576	0.00225153563967339
LAYING	train	7238	-0.510877479096364	0.0019323171948417
LAYING	train	7239	-0.510342964348485	0.00244959288508447
LAYING	train	7240	-0.508616232869697	0.0038418668784569
LAYING	train	7241	-0.499725727627273	0.0106079126659361
LAYING	train	7242	-0.4963081697	0.0106952088794233
LAYING	train	7243	-0.480874280506061	0.0496860381483819
LAYING	train	7244	-0.482403094415152	0.0498301281213423
LAYING	train	7245	-0.500004062909091	0.00838648034438776
LAYING	train	7246	-0.494248126787879	0.0120790492530999
LAYING	train	7247	-0.498855289063636	0.0107801173332865
LAYING	train	7248	-0.408167026139394	0.108263894300713
LAYING	train	7249	-0.435439996212121	0.0921604663872515
LAYING	train	7250	-0.501990614991515	0.0281240004159147
LAYING	train	7251	-0.492551669242424	0.0167976754648612
LAYING	train	7252	-0.491631450033333	0.0167031379732476
LAYING	train	7253	-0.50534448629697	0.00672218364642462
LAYING	train	7254	-0.4942421748	0.015022695955758
LAYING	train	7255	-0.496217794524242	0.0164767209598459
LAYING	train	7256	-0.510014708950606	0.00354571835634467
LAYING	train	7257	-0.50947195469697	0.00387401776467006
LAYING	train	7258	-0.509397076272727	0.00348859282246857
LAYING	train	7259	-0.51098178350303	0.00403875495281828
LAYING	train	7260	-0.512311592018182	0.00237361085917905
LAYING	train	7261	-0.511561334754545	0.00245915994197506
LAYING	train	7262	-0.510795922757576	0.0034156809981949
SITTING	test	32	-0.489487228953636	0.0422428917646472
SITTING	test	33	-0.505231629751515	0.0163975006661206
SITTING	test	34	-0.510100080663636	0.00428082352484682
SITTING	test	35	-0.5072660373	0.012951855146792
SITTING	test	36	-0.504466769381818	0.011806330758218
SITTING	test	37	-0.506897645618182	0.00845179056298937
SITTING	test	38	-0.506547553363636	0.00763436544277666
SITTING	test	39	-0.508247682727273	0.00387159725988272
SITTING	test	40	-0.510461955921212	0.00391445534279634
SITTING	test	41	-0.510743934921515	0.00316411481830335
SITTING	test	42	-0.508476577806061	0.00470925917838222
SITTING	test	43	-0.507444184060606	0.00555937583760987
SITTING	test	44	-0.508258719198182	0.00681738481680534
SITTING	test	45	-0.475293788484848	0.0697022568160539
SITTING	test	46	-0.498605977172727	0.047182873959116
SITTING	test	47	-0.509434794230303	0.0210935092391893
SITTING	test	48	-0.509779058164848	0.00534150267879839
SITTING	test	49	-0.503548951584848	0.00982863516777914
SITTING	test	50	-0.502376067187879	0.0109380124745502
SITTING	test	51	-0.506995751578788	0.0186988190444712
SITTING	test	52	-0.510807524663636	0.0162138070272692
SITTING	test	53	-0.514500204454545	0.00749025866017603
SITTING	test	54	-0.514445048993939	0.00543862684083425
SITTING	test	55	-0.514223942824242	0.00792997723132137
SITTING	test	182	-0.468984581239394	0.0942548048550393
SITTING	test	183	-0.483001763690909	0.0252468351190001
SITTING	test	184	-0.495108329812121	0.0179263738002294
SITTING	test	185	-0.498871862193939	0.00674873989036275
SITTING	test	186	-0.491234920281818	0.0149861847395439
SITTING	test	187	-0.489866832848485	0.0152559294238516
SITTING	test	188	-0.498945816890727	0.00484447734848345
SITTING	test	189	-0.504383364553939	0.00218865016191764
SITTING	test	190	-0.503255334126364	0.00283549611444028
SITTING	test	191	-0.500268794409091	0.00866055509575415
SITTING	test	192	-0.497413520421212	0.0104793132321132
SITTING	test	193	-0.426242293	0.264661345995076
SITTING	test	194	-0.497397708884848	0.0513214466688518
SITTING	test	195	-0.495513959639394	0.0483242643494626
SITTING	test	196	-0.499343640881818	0.0228201601227936
SITTING	test	197	-0.505081898251818	0.0111870083574855
SITTING	test	198	-0.505925633021212	0.00530192012517407
SITTING	test	199	-0.504468154557576	0.00710318348953554
SITTING	test	200	-0.505322905551515	0.00939175307715163
SITTING	test	201	-0.504016424290909	0.00534416551921868
SITTING	test	202	-0.504660354487879	0.00726358934888772
SITTING	test	203	-0.505112198287879	0.00740496623993602
SITTING	test	331	-0.454430921275758	0.109292492934904
SITTING	test	332	-0.489342494378788	0.01527250060587
SITTING	test	333	-0.493400966215152	0.0111675925537709
SITTING	test	334	-0.496148296440606	0.0121398798357117
SITTING	test	335	-0.496526955363636	0.00977568192389325
SITTING	test	336	-0.496549933212121	0.00787336806416039
SITTING	test	337	-0.496794900327273	0.00821860012452511
SITTING	test	338	-0.495533151202121	0.0127942109594132
SITTING	test	339	-0.494483615642424	0.0114083918759845
SITTING	test	340	-0.498215777424242	0.00799582634384614
SITTING	test	341	-0.497444182190909	0.00957429074749298
SITTING	test	342	-0.481934755406061	0.0239714029186481
SITTING	test	343	-0.488792777293939	0.0488300743150218
SITTING	test	344	-0.492561728669697	0.0416595173323108
SITTING	test	345	-0.485330879212121	0.0284004485444762
SITTING	test	346	-0.484668433681818	0.0299034552986499
SITTING	test	347	-0.494333905936364	0.0144249664653369
SITTING	test	348	-0.494971205546364	0.0109250179665949
SITTING	test	349	-0.499931959663152	0.00906496837543289
SITTING	test	350	-0.501087358969697	0.00859751608443228
SITTING	test	351	-0.492902328505191	0.0201075126043329
SITTING	test	352	-0.493513917287879	0.0187033419709882
SITTING	test	353	-0.501009890324242	0.0192762962869637
SITTING	test	354	-0.496159257348485	0.0255027990721159
